longitudinal	transverse	vertical
1.266 	2.728 	-0.309 
1.484 	2.910 	-0.338 
1.609 	3.027 	-0.393 
1.638 	3.050 	-0.504 
1.822 	3.095 	-0.518 
1.976 	3.135 	-0.578 
2.003 	3.059 	-0.764 
2.178 	3.002 	-0.833 
2.407 	3.017 	-0.819 
2.481 	2.976 	-0.831 
2.565 	2.867 	-0.814 
2.795 	2.914 	-0.777 
2.910 	2.896 	-0.861 
2.908 	2.853 	-0.933 
3.063 	2.940 	-0.852 
3.131 	3.063 	-0.706 
3.077 	3.042 	-0.626 
3.050 	3.045 	-0.462 
3.109 	3.117 	-0.277 
3.004 	3.082 	-0.284 
2.906 	2.988 	-0.274 
2.928 	2.995 	-0.199 
2.846 	2.930 	-0.234 
2.705 	2.801 	-0.397 
2.703 	2.792 	-0.452 
2.700 	2.816 	-0.487 
2.541 	2.724 	-0.584 
2.510 	2.721 	-0.581 
2.500 	2.817 	-0.593 
2.343 	2.839 	-0.761 
2.214 	2.816 	-0.852 
2.261 	2.915 	-0.791 
2.224 	2.986 	-0.751 
2.144 	2.909 	-0.658 
2.182 	2.976 	-0.545 
2.182 	3.016 	-0.583 
2.016 	2.885 	-0.760 
1.997 	2.824 	-0.651 
2.007 	2.828 	-0.326 
1.876 	2.750 	-0.114 
1.734 	2.634 	0.033 
1.686 	2.614 	0.183 
1.552 	2.564 	0.110 
1.422 	2.436 	0.047 
1.478 	2.421 	0.177 
1.494 	2.419 	0.258 
1.394 	2.242 	0.264 
1.407 	2.113 	0.380 
1.482 	2.038 	0.538 
1.372 	1.883 	0.529 
1.337 	1.688 	0.498 
1.426 	1.631 	0.476 
1.396 	1.521 	0.192 
1.326 	1.341 	-0.120 
1.361 	1.302 	-0.255 
1.330 	1.288 	-0.354 
1.207 	1.200 	-0.494 
1.263 	1.189 	-0.419 
1.349 	1.243 	-0.318 
1.262 	1.176 	-0.403 
1.255 	1.074 	-0.444 
1.326 	1.026 	-0.366 
1.314 	0.877 	-0.384 
1.302 	0.664 	-0.359 
1.400 	0.514 	-0.111 
1.425 	0.331 	0.107 
1.380 	0.050 	0.224 
1.448 	-0.102 	0.429 
1.575 	-0.213 	0.613 
1.498 	-0.341 	0.561 
1.500 	-0.459 	0.466 
1.543 	-0.466 	0.420 
1.396 	-0.607 	0.305 
1.286 	-0.851 	0.284 
1.310 	-0.980 	0.421 
1.224 	-1.127 	0.509 
1.052 	-1.366 	0.504 
1.021 	-1.503 	0.592 
0.965 	-1.617 	0.742 
0.806 	-1.796 	0.761 
0.724 	-1.926 	0.776 
0.735 	-1.923 	0.851 
0.638 	-1.986 	0.850 
0.570 	-2.078 	0.939 
0.696 	-2.077 	1.137 
0.689 	-2.108 	1.299 
0.615 	-2.227 	1.369 
0.705 	-2.230 	1.499 
0.741 	-2.173 	1.626 
0.621 	-2.217 	1.600 
0.627 	-2.215 	1.614 
0.722 	-2.149 	1.712 
0.579 	-2.190 	1.753 
0.486 	-2.294 	1.854 
0.494 	-2.316 	2.040 
0.415 	-2.377 	2.076 
0.257 	-2.527 	1.979 
0.248 	-2.542 	1.906 
0.205 	-2.493 	1.723 
0.029 	-2.572 	1.475 
-0.031 	-2.565 	1.313 
-0.003 	-2.466 	1.267 
-0.070 	-2.465 	1.173 
-0.100 	-2.481 	1.163 
-0.010 	-2.346 	1.236 
0.021 	-2.319 	1.271 
0.026 	-2.406 	1.224 
0.164 	-2.401 	1.322 
0.247 	-2.335 	1.321 
0.191 	-2.459 	1.176 
0.182 	-2.521 	1.105 
0.196 	-2.510 	1.056 
0.041 	-2.624 	0.887 
-0.055 	-2.765 	0.794 
-0.073 	-2.747 	0.745 
-0.218 	-2.759 	0.579 
-0.404 	-2.848 	0.447 
-0.417 	-2.803 	0.528 
-0.482 	-2.712 	0.625 
-0.629 	-2.675 	0.634 
-0.691 	-2.579 	0.638 
-0.774 	-2.381 	0.528 
-0.995 	-2.307 	0.319 
-1.159 	-2.284 	0.317 
-1.183 	-2.164 	0.513 
-1.318 	-2.093 	0.577 
-1.464 	-2.174 	0.566 
-1.452 	-2.203 	0.582 
-1.455 	-2.216 	0.494 
-1.512 	-2.356 	0.352 
-1.466 	-2.468 	0.375 
-1.394 	-2.454 	0.451 
-1.445 	-2.545 	0.330 
-1.454 	-2.596 	0.295 
-1.398 	-2.512 	0.302 
-1.467 	-2.451 	0.188 
-1.521 	-2.422 	0.160 
-1.459 	-2.257 	0.333 
-1.468 	-2.079 	0.396 
-1.570 	-1.990 	0.293 
-1.554 	-1.843 	0.295 
-1.538 	-1.650 	0.281 
-1.661 	-1.572 	0.203 
-1.699 	-1.511 	0.214 
-1.651 	-1.358 	0.246 
-1.732 	-1.252 	0.074 
-1.791 	-1.302 	-0.048 
-1.694 	-1.221 	0.075 
-1.628 	-1.155 	0.139 
-1.621 	-1.159 	0.008 
-1.446 	-1.084 	0.022 
-1.240 	-0.926 	0.065 
-1.153 	-0.913 	0.021 
-0.966 	-0.893 	0.137 
-0.689 	-0.761 	0.348 
-0.613 	-0.709 	0.351 
-0.553 	-0.698 	0.286 
-0.371 	-0.621 	0.357 
-0.303 	-0.572 	0.345 
-0.292 	-0.596 	0.229 
-0.154 	-0.564 	0.224 
-0.030 	-0.522 	0.153 
-0.021 	-0.584 	-0.096 
0.086 	-0.606 	-0.285 
0.260 	-0.565 	-0.337 
0.253 	-0.615 	-0.471 
0.266 	-0.699 	-0.584 
0.410 	-0.665 	-0.581 
0.425 	-0.688 	-0.584 
0.369 	-0.815 	-0.596 
0.508 	-0.836 	-0.445 
0.596 	-0.805 	-0.286 
0.567 	-0.866 	-0.298 
0.659 	-0.857 	-0.343 
0.811 	-0.788 	-0.358 
0.795 	-0.781 	-0.486 
0.820 	-0.770 	-0.540 
0.964 	-0.639 	-0.408 
0.963 	-0.587 	-0.326 
0.890 	-0.641 	-0.290 
0.992 	-0.618 	-0.176 
1.000 	-0.591 	-0.086 
0.882 	-0.634 	-0.174 
0.909 	-0.604 	-0.131 
1.043 	-0.477 	-0.050 
1.010 	-0.409 	-0.132 
1.039 	-0.350 	-0.269 
1.199 	-0.143 	-0.333 
1.288 	0.012 	-0.461 
1.322 	0.107 	-0.576 
1.463 	0.329 	-0.543 
1.561 	0.558 	-0.401 
1.543 	0.638 	-0.239 
1.600 	0.765 	0.061 
1.702 	1.010 	0.322 
1.676 	1.108 	0.380 
1.678 	1.169 	0.407 
1.818 	1.372 	0.396 
1.785 	1.463 	0.186 
1.757 	1.480 	-0.027 
1.883 	1.612 	-0.061 
1.928 	1.781 	-0.154 
1.860 	1.824 	-0.308 
1.922 	1.927 	-0.302 
1.982 	2.120 	-0.267 
1.906 	2.224 	-0.361 
1.892 	2.272 	-0.300 
1.977 	2.424 	-0.057 
1.885 	2.554 	-0.047 
1.738 	2.597 	-0.182 
1.742 	2.714 	-0.123 
1.697 	2.801 	-0.031 
1.537 	2.764 	0.035 
1.544 	2.780 	0.266 
1.573 	2.831 	0.525 
1.438 	2.756 	0.587 
1.383 	2.724 	0.603 
1.417 	2.771 	0.660 
1.356 	2.749 	0.617 
1.226 	2.668 	0.557 
1.206 	2.695 	0.591 
1.118 	2.700 	0.602 
0.922 	2.553 	0.583 
0.852 	2.540 	0.692 
0.778 	2.591 	0.768 
0.566 	2.567 	0.760 
0.442 	2.550 	0.845 
0.411 	2.676 	1.009 
0.229 	2.739 	0.931 
0.067 	2.738 	0.826 
0.080 	2.835 	0.843 
0.005 	2.882 	0.741 
-0.124 	2.830 	0.477 
-0.083 	2.835 	0.314 
-0.012 	2.861 	0.200 
-0.044 	2.797 	-0.011 
0.012 	2.770 	-0.070 
0.133 	2.837 	0.008 
0.034 	2.854 	0.027 
-0.029 	2.823 	0.105 
0.031 	2.910 	0.258 
-0.018 	2.965 	0.224 
-0.147 	2.889 	0.034 
-0.108 	2.872 	0.017 
-0.075 	2.866 	0.056 
-0.224 	2.807 	-0.041 
-0.241 	2.787 	-0.096 
-0.137 	2.814 	-0.046 
-0.144 	2.756 	-0.063 
-0.129 	2.707 	-0.049 
0.008 	2.758 	0.089 
0.039 	2.752 	0.144 
0.004 	2.655 	0.132 
0.064 	2.684 	0.146 
0.104 	2.721 	0.050 
-0.001 	2.588 	-0.115 
-0.028 	2.503 	-0.091 
0.002 	2.504 	0.048 
-0.132 	2.398 	0.125 
-0.273 	2.242 	0.259 
-0.303 	2.195 	0.431 
-0.445 	2.070 	0.449 
-0.640 	1.865 	0.380 
-0.678 	1.750 	0.514 
-0.758 	1.686 	0.611 
-0.924 	1.482 	0.606 
-0.952 	1.331 	0.646 
-0.944 	1.281 	0.610 
-1.070 	1.131 	0.390 
-1.120 	0.964 	0.240 
-1.020 	0.895 	0.278 
-1.035 	0.801 	0.225 
-1.107 	0.602 	0.097 
-1.054 	0.473 	0.176 
-1.050 	0.324 	0.245 
-1.151 	0.058 	0.245 
-1.141 	-0.130 	0.255 
-1.099 	-0.241 	0.198 
-1.219 	-0.476 	-0.050 
-1.285 	-0.665 	-0.243 
-1.222 	-0.737 	-0.325 
-1.294 	-0.808 	-0.569 
-1.396 	-0.940 	-0.853 
-1.331 	-0.987 	-1.006 
-1.298 	-1.018 	-1.139 
-1.375 	-1.140 	-1.297 
-1.361 	-1.222 	-1.206 
-1.321 	-1.247 	-1.090 
-1.431 	-1.389 	-1.135 
-1.481 	-1.526 	-1.167 
-1.425 	-1.548 	-1.157 
-1.487 	-1.613 	-1.283 
-1.531 	-1.740 	-1.414 
-1.454 	-1.760 	-1.365 
-1.436 	-1.818 	-1.344 
-1.507 	-2.003 	-1.399 
-1.435 	-2.104 	-1.303 
-1.346 	-2.148 	-1.205 
-1.368 	-2.248 	-1.271 
-1.285 	-2.318 	-1.326 
-1.124 	-2.267 	-1.274 
-1.092 	-2.290 	-1.347 
-1.055 	-2.354 	-1.440 
-0.880 	-2.303 	-1.396 
-0.784 	-2.270 	-1.381 
-0.720 	-2.341 	-1.403 
-0.532 	-2.348 	-1.228 
-0.338 	-2.302 	-1.024 
-0.342 	-2.335 	-0.970 
-0.277 	-2.314 	-0.964 
-0.140 	-2.213 	-0.948 
-0.128 	-2.176 	-1.075 
-0.073 	-2.161 	-1.095 
0.138 	-2.047 	-0.905 
0.270 	-1.950 	-0.779 
0.350 	-1.951 	-0.806 
0.599 	-1.854 	-0.805 
0.803 	-1.728 	-0.834 
0.896 	-1.724 	-0.903 
1.059 	-1.720 	-0.843 
1.238 	-1.668 	-0.722 
1.254 	-1.729 	-0.828 
1.198 	-1.854 	-1.095 
1.307 	-1.885 	-1.321 
1.319 	-1.958 	-1.535 
1.283 	-2.134 	-1.674 
1.400 	-2.193 	-1.562 
1.520 	-2.174 	-1.375 
1.458 	-2.230 	-1.346 
1.491 	-2.231 	-1.276 
1.592 	-2.113 	-1.202 
1.500 	-2.057 	-1.234 
1.460 	-2.055 	-1.171 
1.537 	-1.988 	-0.896 
1.515 	-1.961 	-0.656 
1.432 	-2.053 	-0.545 
1.508 	-2.055 	-0.368 
1.571 	-2.035 	-0.210 
1.517 	-2.108 	-0.126 
1.578 	-2.080 	-0.025 
1.608 	-1.941 	0.140 
1.477 	-1.901 	0.125 
1.364 	-1.901 	0.125 
1.357 	-1.769 	0.259 
1.232 	-1.722 	0.341 
1.073 	-1.735 	0.443 
1.102 	-1.679 	0.600 
1.116 	-1.604 	0.752 
1.010 	-1.662 	0.733 
1.020 	-1.660 	0.780 
1.063 	-1.592 	0.842 
1.017 	-1.625 	0.807 
1.032 	-1.688 	0.779 
1.184 	-1.667 	0.895 
1.248 	-1.708 	1.002 
1.255 	-1.837 	1.025 
1.365 	-1.820 	1.113 
1.391 	-1.744 	1.190 
1.313 	-1.754 	1.179 
1.343 	-1.669 	1.294 
1.400 	-1.492 	1.426 
1.310 	-1.414 	1.481 
1.277 	-1.351 	1.613 
1.333 	-1.167 	1.806 
1.253 	-1.083 	1.829 
1.142 	-1.087 	1.738 
1.174 	-0.965 	1.738 
1.121 	-0.861 	1.725 
0.955 	-0.896 	1.726 
0.860 	-0.866 	1.841 
0.767 	-0.771 	1.942 
0.520 	-0.822 	1.934 
0.341 	-0.896 	1.986 
0.270 	-0.870 	2.125 
0.051 	-0.879 	2.132 
-0.147 	-0.931 	2.118 
-0.154 	-0.889 	2.175 
-0.267 	-0.854 	2.185 
-0.393 	-0.935 	2.097 
-0.377 	-0.952 	2.149 
-0.351 	-0.898 	2.203 
-0.456 	-0.963 	2.120 
-0.465 	-1.044 	2.116 
-0.351 	-1.007 	2.229 
-0.404 	-1.046 	2.195 
-0.498 	-1.135 	2.048 
-0.481 	-1.134 	1.986 
-0.554 	-1.172 	1.934 
-0.739 	-1.326 	1.860 
-0.744 	-1.381 	1.957 
-0.808 	-1.385 	2.047 
-0.956 	-1.479 	1.979 
-1.006 	-1.552 	1.887 
-0.950 	-1.463 	1.823 
-1.074 	-1.447 	1.576 
-1.120 	-1.448 	1.375 
-1.061 	-1.352 	1.343 
-1.077 	-1.305 	1.287 
-1.181 	-1.363 	1.188 
-1.126 	-1.345 	1.233 
-1.096 	-1.264 	1.275 
-1.159 	-1.236 	1.185 
-1.144 	-1.174 	1.155 
-1.043 	-0.972 	1.128 
-1.107 	-0.882 	0.961 
-1.130 	-0.846 	0.800 
-1.006 	-0.691 	0.832 
-1.027 	-0.598 	0.837 
-1.106 	-0.572 	0.795 
-1.027 	-0.441 	0.885 
-0.987 	-0.304 	1.004 
-1.106 	-0.281 	0.970 
-1.138 	-0.210 	0.918 
-1.148 	-0.024 	0.878 
-1.349 	0.053 	0.729 
-1.501 	0.118 	0.596 
-1.549 	0.263 	0.632 
-1.705 	0.356 	0.644 
-1.894 	0.306 	0.645 
-1.945 	0.362 	0.776 
-2.012 	0.499 	0.796 
-2.242 	0.499 	0.658 
-2.342 	0.542 	0.586 
-2.394 	0.680 	0.526 
-2.560 	0.702 	0.378 
-2.648 	0.712 	0.318 
-2.606 	0.805 	0.445 
-2.671 	0.844 	0.480 
-2.749 	0.832 	0.409 
-2.637 	0.938 	0.430 
-2.583 	1.050 	0.382 
-2.629 	1.026 	0.263 
-2.562 	1.063 	0.217 
-2.470 	1.173 	0.146 
-2.526 	1.152 	-0.024 
-2.535 	1.133 	-0.178 
-2.446 	1.241 	-0.266 
-2.493 	1.269 	-0.402 
-2.552 	1.166 	-0.502 
-2.451 	1.188 	-0.495 
-2.386 	1.188 	-0.502 
-2.474 	1.083 	-0.604 
-2.390 	1.029 	-0.622 
-2.335 	1.039 	-0.572 
-2.442 	0.915 	-0.510 
-2.461 	0.783 	-0.296 
-2.331 	0.790 	-0.009 
-2.352 	0.736 	0.203 
-2.373 	0.684 	0.322 
-2.261 	0.796 	0.391 
-2.203 	0.970 	0.275 
-2.238 	1.036 	0.051 
-2.146 	1.153 	0.005 
-2.057 	1.309 	0.081 
-2.127 	1.298 	0.085 
-2.127 	1.260 	0.179 
-2.006 	1.335 	0.300 
-2.021 	1.328 	0.204 
-2.023 	1.306 	0.013 
-1.864 	1.416 	-0.039 
-1.786 	1.550 	-0.201 
-1.797 	1.619 	-0.447 
-1.664 	1.748 	-0.531 
-1.513 	1.932 	-0.581 
-1.485 	1.958 	-0.711 
-1.415 	1.961 	-0.764 
-1.242 	2.032 	-0.753 
-1.248 	1.974 	-0.827 
-1.277 	1.860 	-0.860 
-1.163 	1.851 	-0.749 
-1.155 	1.812 	-0.616 
-1.232 	1.689 	-0.491 
-1.191 	1.683 	-0.218 
-1.163 	1.721 	0.008 
-1.265 	1.690 	0.058 
-1.250 	1.693 	0.097 
-1.137 	1.807 	0.171 
-1.173 	1.842 	0.079 
-1.170 	1.804 	0.027 
-1.048 	1.842 	0.063 
-1.010 	1.840 	-0.060 
-1.068 	1.716 	-0.297 
-0.957 	1.695 	-0.398 
-0.898 	1.654 	-0.468 
-0.976 	1.463 	-0.631 
-0.952 	1.337 	-0.778 
-0.888 	1.239 	-0.853 
-0.971 	1.063 	-1.013 
-1.029 	0.875 	-1.068 
-0.930 	0.852 	-0.950 
-0.957 	0.797 	-0.997 
-1.046 	0.668 	-1.076 
-0.918 	0.647 	-0.976 
-0.836 	0.674 	-0.847 
-0.865 	0.609 	-0.774 
-0.771 	0.620 	-0.556 
-0.628 	0.762 	-0.340 
-0.616 	0.782 	-0.318 
-0.573 	0.797 	-0.304 
-0.398 	0.918 	-0.229 
-0.368 	1.009 	-0.192 
-0.395 	0.965 	-0.141 
-0.304 	1.037 	-0.037 
-0.268 	1.105 	-0.095 
-0.352 	1.030 	-0.373 
-0.316 	0.956 	-0.576 
-0.253 	0.958 	-0.687 
-0.309 	0.839 	-0.879 
-0.313 	0.695 	-0.927 
-0.211 	0.688 	-0.885 
-0.233 	0.618 	-0.985 
-0.277 	0.498 	-1.112 
-0.125 	0.504 	-1.087 
-0.014 	0.557 	-1.088 
-0.010 	0.536 	-1.165 
0.098 	0.584 	-1.125 
0.249 	0.734 	-0.953 
0.211 	0.708 	-0.821 
0.235 	0.670 	-0.623 
0.334 	0.774 	-0.468 
0.313 	0.792 	-0.514 
0.279 	0.723 	-0.577 
0.398 	0.784 	-0.521 
0.482 	0.854 	-0.498 
0.438 	0.852 	-0.533 
0.518 	0.938 	-0.517 
0.604 	1.102 	-0.572 
0.545 	1.138 	-0.778 
0.512 	1.168 	-0.972 
0.562 	1.299 	-1.081 
0.422 	1.313 	-1.274 
0.220 	1.194 	-1.359 
0.171 	1.166 	-1.200 
0.050 	1.106 	-1.095 
-0.143 	0.927 	-1.087 
-0.192 	0.841 	-1.043 
-0.214 	0.823 	-1.008 
-0.356 	0.698 	-1.025 
-0.378 	0.606 	-0.858 
-0.322 	0.624 	-0.567 
-0.386 	0.582 	-0.491 
-0.470 	0.502 	-0.472 
-0.364 	0.518 	-0.319 
-0.354 	0.540 	-0.275 
-0.394 	0.490 	-0.316 
-0.318 	0.552 	-0.288 
-0.231 	0.696 	-0.297 
-0.267 	0.676 	-0.416 
-0.221 	0.704 	-0.509 
-0.077 	0.827 	-0.532 
-0.125 	0.823 	-0.712 
-0.193 	0.738 	-0.893 
-0.115 	0.759 	-0.963 
-0.175 	0.729 	-1.167 
-0.310 	0.565 	-1.357 
-0.300 	0.476 	-1.307 
-0.259 	0.432 	-1.180 
-0.316 	0.226 	-1.157 
-0.260 	0.065 	-1.057 
-0.102 	0.061 	-0.944 
-0.087 	-0.006 	-1.020 
-0.040 	-0.102 	-1.036 
0.130 	-0.063 	-0.902 
0.198 	-0.009 	-0.835 
0.186 	-0.049 	-0.736 
0.313 	0.003 	-0.450 
0.454 	0.081 	-0.209 
0.429 	0.030 	-0.136 
0.496 	0.009 	-0.073 
0.605 	0.116 	-0.040 
0.559 	0.084 	-0.166 
0.553 	0.004 	-0.234 
0.693 	0.021 	-0.207 
0.698 	-0.043 	-0.263 
0.693 	-0.219 	-0.341 
0.812 	-0.316 	-0.259 
0.896 	-0.354 	-0.247 
0.847 	-0.501 	-0.382 
0.885 	-0.596 	-0.415 
0.974 	-0.601 	-0.322 
0.849 	-0.702 	-0.342 
0.779 	-0.787 	-0.280 
0.805 	-0.787 	-0.093 
0.703 	-0.826 	-0.038 
0.569 	-0.974 	-0.012 
0.574 	-1.067 	0.211 
0.521 	-1.108 	0.343 
0.386 	-1.272 	0.298 
0.330 	-1.380 	0.308 
0.372 	-1.394 	0.327 
0.286 	-1.483 	0.240 
0.253 	-1.601 	0.224 
0.363 	-1.572 	0.353 
0.327 	-1.631 	0.360 
0.275 	-1.776 	0.264 
0.376 	-1.814 	0.173 
0.417 	-1.877 	0.011 
0.338 	-2.027 	-0.153 
0.439 	-2.103 	-0.191 
0.547 	-2.051 	-0.188 
0.519 	-2.130 	-0.342 
0.550 	-2.207 	-0.492 
0.703 	-2.153 	-0.498 
0.689 	-2.160 	-0.582 
0.656 	-2.219 	-0.636 
0.758 	-2.183 	-0.554 
0.724 	-2.163 	-0.518 
0.585 	-2.244 	-0.554 
0.590 	-2.238 	-0.564 
0.656 	-2.157 	-0.574 
0.579 	-2.167 	-0.679 
0.642 	-2.193 	-0.684 
0.801 	-2.069 	-0.604 
0.822 	-2.068 	-0.628 
0.814 	-2.171 	-0.657 
0.969 	-2.171 	-0.584 
0.973 	-2.188 	-0.611 
0.883 	-2.317 	-0.732 
0.961 	-2.404 	-0.717 
1.048 	-2.400 	-0.752 
1.028 	-2.507 	-0.945 
1.062 	-2.597 	-1.006 
1.216 	-2.560 	-0.905 
1.259 	-2.538 	-0.928 
1.314 	-2.515 	-0.948 
1.462 	-2.340 	-0.881 
1.608 	-2.131 	-0.875 
1.632 	-1.997 	-0.950 
1.787 	-1.794 	-0.896 
1.895 	-1.563 	-0.829 
1.803 	-1.445 	-0.912 
1.736 	-1.336 	-1.024 
1.775 	-1.169 	-1.037 
1.646 	-1.156 	-1.115 
1.562 	-1.192 	-1.168 
1.580 	-1.146 	-1.100 
1.507 	-1.180 	-1.030 
1.394 	-1.329 	-1.006 
1.400 	-1.350 	-0.922 
1.391 	-1.344 	-0.887 
1.304 	-1.436 	-0.882 
1.321 	-1.463 	-0.777 
1.441 	-1.390 	-0.675 
1.438 	-1.380 	-0.767 
1.491 	-1.372 	-0.836 
1.701 	-1.189 	-0.755 
1.853 	-1.046 	-0.720 
1.936 	-0.938 	-0.750 
2.150 	-0.739 	-0.695 
2.272 	-0.505 	-0.705 
2.262 	-0.420 	-0.800 
2.361 	-0.361 	-0.727 
2.478 	-0.273 	-0.600 
2.425 	-0.326 	-0.615 
2.368 	-0.453 	-0.677 
2.445 	-0.505 	-0.596 
2.429 	-0.583 	-0.556 
2.337 	-0.750 	-0.553 
2.420 	-0.775 	-0.438 
2.458 	-0.759 	-0.275 
2.355 	-0.813 	-0.193 
2.386 	-0.756 	-0.045 
2.437 	-0.550 	0.089 
2.318 	-0.457 	0.108 
2.221 	-0.337 	0.177 
2.232 	-0.069 	0.327 
2.178 	0.146 	0.315 
2.092 	0.257 	0.265 
2.209 	0.453 	0.298 
2.262 	0.623 	0.297 
2.219 	0.643 	0.203 
2.277 	0.681 	0.216 
2.386 	0.771 	0.286 
2.273 	0.688 	0.270 
2.275 	0.598 	0.281 
2.417 	0.599 	0.354 
2.442 	0.541 	0.364 
2.461 	0.400 	0.358 
2.634 	0.421 	0.474 
2.759 	0.449 	0.552 
2.785 	0.371 	0.607 
2.965 	0.413 	0.792 
3.170 	0.543 	0.975 
3.189 	0.559 	0.980 
3.291 	0.592 	1.053 
3.470 	0.720 	1.163 
3.495 	0.778 	1.205 
3.484 	0.746 	1.236 
3.603 	0.810 	1.388 
3.626 	0.863 	1.420 
3.554 	0.817 	1.354 
3.593 	0.852 	1.357 
3.625 	0.939 	1.385 
3.574 	0.934 	1.285 
3.563 	0.973 	1.234 
3.638 	1.140 	1.263 
3.568 	1.200 	1.162 
3.538 	1.226 	1.104 
3.590 	1.371 	1.192 
3.562 	1.459 	1.235 
3.401 	1.428 	1.211 
3.374 	1.436 	1.307 
3.316 	1.482 	1.333 
3.063 	1.437 	1.217 
2.937 	1.384 	1.158 
2.854 	1.452 	1.180 
2.696 	1.453 	1.085 
2.533 	1.413 	1.004 
2.566 	1.501 	1.059 
2.531 	1.545 	1.083 
2.446 	1.487 	1.109 
2.491 	1.554 	1.194 
2.509 	1.686 	1.144 
2.399 	1.685 	0.912 
2.387 	1.713 	0.817 
2.431 	1.836 	0.815 
2.303 	1.870 	0.742 
2.188 	1.818 	0.740 
2.187 	1.854 	0.952 
2.089 	1.829 	1.069 
1.922 	1.699 	1.023 
1.904 	1.672 	1.013 
1.861 	1.657 	0.970 
1.698 	1.530 	0.795 
1.668 	1.433 	0.678 
1.712 	1.467 	0.585 
1.639 	1.378 	0.393 
1.614 	1.243 	0.322 
1.682 	1.271 	0.407 
1.630 	1.252 	0.439 
1.477 	1.148 	0.367 
1.449 	1.136 	0.461 
1.367 	1.155 	0.492 
1.131 	1.086 	0.440 
1.009 	1.051 	0.479 
0.902 	1.099 	0.567 
0.670 	1.040 	0.548 
0.498 	0.931 	0.584 
0.453 	0.983 	0.752 
0.301 	0.963 	0.791 
0.131 	0.892 	0.714 
0.092 	0.924 	0.749 
0.023 	0.943 	0.736 
-0.145 	0.833 	0.626 
-0.132 	0.765 	0.636 
-0.093 	0.757 	0.744 
-0.232 	0.634 	0.735 
-0.304 	0.529 	0.775 
-0.271 	0.569 	0.868 
-0.359 	0.577 	0.828 
-0.520 	0.519 	0.832 
-0.552 	0.573 	0.968 
-0.632 	0.649 	1.019 
-0.828 	0.640 	0.919 
-0.912 	0.648 	0.938 
-0.900 	0.737 	1.054 
-1.031 	0.730 	0.955 
-1.131 	0.661 	0.838 
-1.113 	0.750 	0.820 
-1.172 	0.792 	0.785 
-1.322 	0.751 	0.676 
-1.361 	0.781 	0.715 
-1.428 	0.862 	0.731 
-1.618 	0.853 	0.619 
-1.733 	0.874 	0.625 
-1.774 	0.969 	0.801 
-1.969 	0.955 	0.809 
-2.092 	0.884 	0.784 
-2.071 	0.974 	0.833 
-2.121 	1.012 	0.807 
-2.202 	0.907 	0.732 
-2.081 	0.900 	0.787 
-2.013 	0.937 	0.845 
-2.076 	0.881 	0.727 
-2.055 	0.854 	0.698 
-1.976 	0.915 	0.738 
-2.039 	0.913 	0.604 
-2.080 	0.924 	0.517 
-2.015 	1.062 	0.561 
-2.031 	1.155 	0.497 
-2.101 	1.164 	0.350 
-2.015 	1.288 	0.363 
-1.957 	1.416 	0.336 
-2.013 	1.418 	0.168 
-1.979 	1.433 	0.073 
-1.890 	1.522 	0.031 
-1.936 	1.475 	-0.106 
-1.944 	1.379 	-0.214 
-1.781 	1.360 	-0.146 
-1.746 	1.274 	-0.156 
-1.732 	1.106 	-0.210 
-1.564 	1.074 	-0.101 
-1.439 	1.069 	-0.038 
-1.450 	0.937 	-0.087 
-1.354 	0.910 	-0.048 
-1.191 	1.018 	0.002 
-1.170 	1.025 	-0.066 
-1.071 	0.986 	-0.068 
-0.861 	1.075 	0.004 
-0.787 	1.096 	-0.065 
-0.773 	1.026 	-0.188 
-0.622 	1.026 	-0.141 
-0.566 	1.021 	-0.104 
-0.632 	0.849 	-0.123 
-0.624 	0.751 	-0.085 
-0.610 	0.716 	-0.058 
-0.730 	0.547 	-0.181 
-0.804 	0.346 	-0.227 
-0.734 	0.289 	-0.113 
-0.807 	0.224 	-0.080 
-0.878 	0.078 	-0.090 
-0.794 	0.067 	0.067 
-0.729 	0.118 	0.208 
-0.806 	0.060 	0.275 
-0.729 	0.096 	0.455 
-0.661 	0.237 	0.644 
-0.779 	0.264 	0.652 
-0.836 	0.271 	0.706 
-0.807 	0.390 	0.762 
-0.884 	0.429 	0.673 
-0.968 	0.353 	0.604 
-0.896 	0.388 	0.702 
-0.867 	0.425 	0.741 
-0.896 	0.326 	0.639 
-0.803 	0.311 	0.631 
-0.657 	0.341 	0.620 
-0.679 	0.276 	0.475 
-0.633 	0.259 	0.363 
-0.475 	0.355 	0.374 
-0.471 	0.391 	0.325 
-0.502 	0.362 	0.322 
-0.386 	0.470 	0.459 
-0.408 	0.554 	0.455 
-0.548 	0.539 	0.305 
-0.552 	0.594 	0.277 
-0.568 	0.670 	0.312 
-0.700 	0.628 	0.228 
-0.783 	0.597 	0.168 
-0.786 	0.627 	0.161 
-0.925 	0.551 	0.106 
-1.072 	0.405 	0.129 
-1.056 	0.373 	0.282 
-1.124 	0.350 	0.326 
-1.303 	0.243 	0.229 
-1.353 	0.221 	0.167 
-1.434 	0.257 	0.087 
-1.614 	0.185 	-0.005 
-1.673 	0.142 	0.047 
-1.650 	0.200 	0.183 
-1.721 	0.181 	0.220 
-1.753 	0.091 	0.231 
-1.646 	0.167 	0.364 
-1.604 	0.207 	0.412 
-1.613 	0.157 	0.325 
-1.467 	0.230 	0.329 
